comentario,Agresividad,Ofensa,Ideología,Constructividad,Empatía,Diálogo,Total,Catg
No seas baboso,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Este es un ejemplo de la invasión de los analfabetos en políticas de estado, no tienen ni idea de lo que son políticas de estado, ovejas que solo saben bla bla, cualquier cosa que les salga de la boca, mas que VERGÜENZA AJENA DAN PENAAA, sinvergüenzas.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Este vende humo, no tiene programa, después del 19 tendrá que irse del país, seguirán sus procesos, el desertór tiene muchas demandas, haber quien le acompañaba después cuando pierda, lo dejaran solo y debe irse del país pq ya lo conocen x traidor, Tuto 70 paz 30",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"ANDA PONELE LA CORREA A TU MASCOTA, YA QUE NO LO PUEDE CONTROLAR NI EL MISMO NO ESTANDO EN EL PODER IMAGINENSE CUANDO ESTEN, ESTE VA A SER UN TITERE MAS",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Paz amarre a su perra loca, que cada día lo está cargando mucho más.",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Estos PDC no llegan al poder y ya tienen diferencias entre el gallo sumiso y el desertor pajpaku,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Es con Tío Tuto Señores 🤝🏻💪🏻💪🏻🥇🇧🇴🇳🇬🤍❤️💙🎖️🧉🫖📿🥥,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"El Español Paz, q es candidato ilegitino ni deberia opinar ya sabemos q fue a USA a cer un mega ridiculo. Esta vosa cree q todos los bolivianos no tenemos cerebro, como el y el desertor de su candidato a vice",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
EL CANDIDATO DE LA MAYORIA DE LOS BOLIVIANOS 🇧🇴❤️☺️☺️,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Maleante churrasco jr,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Su programa es AMORDAZAR A LA PRENSA COMO EL EVOPEDOFILO, la solucion es colocar un bosal al lari lari",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Que cambios tu Lary es un mal educado no respeta a nadie ni a ti un poco más el té votará de tu silla aquí todos podemos opinar no como el expaco sinverguenza,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Eso ya lo hizo el MAS y ya no queremos MAS,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Marcela Zurita,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
PAZ NO TIENE HUEVOS Y CAERA ANTE EL LACRA,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Porque este par de ocasiones son unos maleducados!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
🧟🇭🇺,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Devolve la plata de tarija maleante,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
https://www.facebook.com/share/v/17drMQ77M8/,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Julio Fernando Mena Fernandez,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Lara está compinchado con el narcotrafico, y con los narcos de Venezuela y cuba , lara le entregará el poder a Evo para mantener el negocio de la narcóticos, EEUU no tardará en mandar detener a Lara y Evo por querer mantener el narcotráfico socialista. Lara dictador no debe llegar al poder por qué nos hará esclavos y gobernara con odio y castigo ,, Bolivia se respeta y señor Lara le declaramos la guerra, por nuestros hijos, nuestros abuelos y la gente que trabaja duro para salir adelante, no ganará y lo devolveremos al infierno de dónde salio 🇧🇴🇧🇴🇧🇴",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
DEFINITIVAMENTE A LOS ZURDOS NO LES CEDAS UN MILÍMETRO TE DESTRUIRÁN BURROS DE TROYA SOCIALISTAS MASISTAS TERRORISTAS NARCOS VOTO CASTIGO A PAZ PEREIRA Y LARA TRUCHOS POPULISTAS,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Pedazo de burro masista que quieres amordazar a la prensa para callar tus delitos tus procesos pendientes?,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cortale la lengua al boludito de tu vice,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
PARE LA GUERRA SUCIA.. COCHINO TUTO,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este sujeto no puede controlar el osico de su yunta y ve más factible controlar a la prensa Jajajajajajajajajajaja MAS - GALLINA,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
ponlo bosal a tu mascota,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"El sociólogo norteamericano Chales White Mills indica que hay tres tipos de actores politicos, 1) ""los POLITICOS PROFESIONALES que son los que viven de la política"", ej: el ex presidente Víctor Paz del MNR que hizo de la política su modus vivendi, 2) los PROFESIONALES POLITICOS viven des su profesión y se dedican a la política"", Ej: empresario Doria Medina Dueño y Jefe de su partido UN y 3) los INTRUSOS EN POLÍTICA como el caso del multimillonario Marcelo Claure, el famoso ""cholango, koreano Chii, Uriona, hoy el ex Cap. de policía Lara, estos últimos son los que se meten a la política política electoral; sin saber que están en un lugar de terrenos sinuosos, que el arte de la política es muy compleja, entonces estos ""intrusos en política partidaria electoral"" salen mal parados o como ovejas trasquiladas, más que ""VERGÜENZA AJENA dan penna.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Yuri Marcos Bacarreza Quiroga,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Capitán Lara BUKELE Boliviano,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
ANDA MANDA EN TU CASA OPA QUE NI TU MUJER TE RESPETA 😂😂😂😂 y vas a querer callar a la prensa de los r0b0s que hiciste en tarija,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Evo Morales 2.0,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este cabron quiere acallar a la prensa. poner un BOSAL..y ellos seguir con la guerra sucia y con amenazas e insultos..,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Pajpakus,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Apoyo a Tuto,85.0,70.0,80.0,10.0,5.0,15.0,83.25,-1.0
Cante. Y. Ma le an. T eeeee,80.0,75.0,85.0,5.0,5.0,10.0,85.25,-1.0
El que dijo que Bolivia era maldita 🙃🙃🙃,70.0,60.0,75.0,20.0,15.0,25.0,72.75,-1.0
A q renovacion se refiere si es el mismo socialismo,60.0,55.0,70.0,30.0,25.0,35.0,64.5,0.0
"Siii, ya sabemos, por qué vemos quién es el qué juega sucio, y no es precisamente Tuto..",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Cuál renovación si eres un masista eres el nuevo tilín de Evo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Callen a este lari morales 🤣🤣,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Definitivamente este paco esta reeloco,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Identidad y renovación, que bruto y opa",65.0,60.0,75.0,25.0,20.0,30.0,69.5,-1.0
Adelante Tuto Bolivia esta contigo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tiene delirio este amigo,50.0,45.0,60.0,40.0,35.0,45.0,54.5,0.0
"Tuto, el pricipe azul, es un gran personaje, tiene aprension a la gente humilde peor si es un campesino. Keridos bolivanos hay votar conemoria activa, de ke estatus social viene este perdonaje",55.0,50.0,65.0,35.0,30.0,40.0,59.5,0.0
Tuto presidente!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Masista confeso.,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Paz y Lara presidente,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
EL SUCIO ES LARA.....,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
!DIGAS LO QUE DIGAS ...INVENTES LO QUE INVENTES.....TUTO PRESIDENTE!!!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Y este que maldice!!!,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Que persona tan despreciable,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Pero que hdp insoportable,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Peor será el q hasta maldijo nuestra patria y así todavía se atreve a echar sus males a otro,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"A los que son faciles de engañar van a pedir votos los vendidos al masismo ,por eso quieren gente sin estudios porque son faciles de manejar",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Opa ignorante!!!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este LARI está mal de la cabeza definitivamente.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Antes de pedir disculpas pedí ayuda la necesitas urgente,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Identidad e ignorancia...una pena estos Laris...,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tienen que cortarle el internet a este señor,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Es mentira apoyo cap. Lara,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Éste es su chola de evo,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Identificarnos con alguien que nació en España y con un padre que cobra renta vitalicia de 25 000 cada mes ?????,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ridículo...el que para insultando a la población es el...,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Enserió que este hombre ya delira, esta enfermo o será que consume lo mismo que evo que cada vez que habla solo dice cada locura, debería de reflexionar antes de hablar",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"No entiendo como la gente humilde se puede identificar cpn Paz 27 años de Diputado, Senador, Alcalde y no hizo nada por Bolivia, menos por los humildes, siempre fue tibio, esta ultima gestion peor, ni se hizó sentit, aprobo todas las Leyes del Tilin, nunca le escuche oponerse a nada ni en el caso del Litio, pero ahora la gente ignorante dice candidato del pueblo, que pueblo?",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Miarda q es bruto este sujeto no?, aqui lo q se quiere es solucion a los.problemas q.ns aqueja a todos los Bolivianos, no asemos nada, con renovacion sin solucion, peor con estos sres. Del PDC q no sabén ni donde están parados, asi q es.con Tuto nomas...",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Este tipo dijo maldito pais a nuestra querida Bolivia ahora hay que darle voto castigó,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Se enamoró de Tuto, como no tiene nada bueno que decir , quiere ensuciar al otro .",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Imbécil....Paco con baja deshonrosa por corrupto y extorsionador. Da asco verlo mintiendo cada día.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Por conceptos claros de identidad y valor no te van a apoyar. Y UD por moral y respeto córtese la lengua. Envés de atraer a la gente lo estás espantado. Cada wevada que dice.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Sucia está tu cabeza 👮‍♂️🫏🫏👮‍♂️,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"20 años de clasismo disfrazado de izquierda,hay el ""humilde"" el pobresito debe tener una oportunidad, si no tienes pollera oh no hablas quechua tus opiniones son prejuiciosos. Ah pero como robaron y alentaron a la delincuencia connengaños a su misma gente el"" pueblo "" que en cada discurso escuchamos. Todos somos iguales y basta de victimismo del mismo agresor. Opinas diferente y eres vendido y te están pagando. Queremos seguridad, que no haya inflación fronteras aseguradas estan entrando venezolanos y extranjeros mafias, sin contol, deben pagar impuestos mas elevados que el mismo bolivino, pero nooooo se le cobra mas al que quiere llevar a Bolivia a delante, la delincuencia debe bajar, no podemos seguir viviendo así, Aprovechan de suldos altos y no hacen nada, masistas mafiosos no a la pedofilia. Sentencias acumuladas y pena de muerte. Debe haber un verdadero cambio. Basta de masistas reciclados.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Eres un payaso,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Los únicos sucios són ustedes,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Nada creíble este Paco,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Resentido es este tipo de, solo mentiras dice , otro que solo perjudica al pueblo boliviano , 20 años gobernaron este país la corrupcion , y la destruccion de la economía , lamentable que el pueblo boliviano no elija , no discierne , no analiza , vota por una prevenda , veremos cada pueblo merece lo que decide. Seguirá el proceso de cambio ? Donde abunda la pobreza. Es la triste realidad",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"No seas creído por favor, se te subieron los humos y crees que el el centro de tada disputa, es el centro de la mier... Que hablas",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Tuto no es renovación es cadáver político el último k estuvo con añes gobernó un desastre endictadura""",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Mas loco es el que apoya a tipo sin nombre.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Mi voto Paz-Lara,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto presidente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Y tú juegas limpio😡,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lari desesperado por hacer quedar mal a su futuro Presidente 🇧🇴,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"DA ""ASCO"" ESTE OPA..!!",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
No gracias paso,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"🤣🤣🤣🤣🤣🤣hasta ahorita a Tuto lo he vista solo dar propuestas , a este y a su presi Soo los he visto hablar cagad@$ e insultar nada más , tons ya me dirán .......",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Opa mal educado peleonero con todos pelea es un racista,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto Presidente 🇧🇴 🇧🇴 🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Que vaya a firmar el documento contra la guerra sucia del TSE,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Mucho filtro...mis ojos...!! NOOO,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Ojalá y los verdaderos pobres y gente del área rural como vos dices, no se sometan y crean de tu falso discurso",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
este es un caso para tesis de psiquiatría,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Sos un estúpido Dios nos libre el señor es poderoso no permitirá que mi Bolivia caiga en manos d sdes el mandara a sus ángeles para salbarnos,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Dios .te Bendiga siempre,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Queremos propuestas, no meros discursos discriminadores llenos de odio. Usted no me representa",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este no ha tomado su tableta,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto PRESIDENTE!!!!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Túto,Pdte. !",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Firme el convenio,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Ya emputa está angelito,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
el único sucio eres tú,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Mírenlo al opa que juega más sucio. Hoy hecho a la santa paloma,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Lara no sabe mas que ablar para las personas por no presentar proyectos nuevos,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
su boca es la q le juega sucio .q se la lave o piense antes de hablar,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Eso Favio ser su estrategia después de amotinarse salta a la política eso está bien,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Lara lary to te la pasas insultando a todo el mundo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Está basura impresentable se quiere subir al vuelo. Vaya a bañarse mal bañado,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Paz y Lara NOOO TIENEN IDENTIDAD no saben donde están parados. Por lo tanto TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Se refiere a su renovación con su esposa de diputada renovará casa auto y ya veremos donde nomás estudiarán sus hijos otro Evo Morales,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
no más masismo socialistas disfrazado de PDC,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto presidente!!!,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Paz y Lara presidente de Bolivia 🇧🇴🇧🇴👏👏💪,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Christian Maida cual renovación es el kiko asno,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Opa....,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Tuto, renovación ???",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
La gente se identifica con un español?,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Personaje sordido,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Si t apoyan son por falta de conocimiento por no decir otra cosa les estas haciendo el cuento del tío y ellos son tan ingenuos q se creen cual quier mentira,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
No por capacidad !??,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este tipo creo q está mal de la cabeza no sé q le pasa,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Pero si paz esta contigo y apoyarlo sería apoyar a un opa,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Personas como esta se evitaban con un preservativo.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
estás pateando oxígeno par de jilibertos,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Q significado tendrá renovación para este opa no🤔🤔🤔🤔,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Y quien llama malditos país.... Oye a sos realmente loco...,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
LARA el sucio,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Mucho másismo del Lary !!!!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Callate loco de rematé,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Se nota la desesperacion, ya con cualquier insulto para tratar de sacar alguna ventaja",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este OPA solo quiere separar solo habla de odio,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTOOOO PRESIDENTE,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Correcto no podemos identificarnos con logieros o empresarios , por que no somos , nos identificamos con rodrigo y edman son gente joven renovación, y nuevas ideas",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este Lara es el más sucio y se pone a hablar mal de la oposición tipo Linera para meter miedo a la gente humilde y manipularlos y tiene el cinismo todavía de hablar,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Este VENDE HUMO lo está hundiendo al pdc,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Hay ricos humildes.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
EL QUE JUEGA SUCIO Y NO AMA A BOLIVIA ES EL BUENO ELLOS QUE SE VENDIERON AL MASISMO CARAJO O QUE EXPLIQUE COMO ESTAN PRIMEROS SI ESTABAN ÚLTIMOS PERO QUE SEA UNA EXPLICACIÓN LOGICA NO COMO CANTINFLAS,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No se preocupe ustedes son los ganadores en la segunda vuelta presidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Rodrigo Paz y Capitán Lara Presidente somos mayoría el pueblo unido triofa siempre 🇧🇴❤️🇧🇴💪💪💪💪,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
El que maldice a este bendito país,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Este tipo no es capaz ni de mostrar su verdadera cara, con tanto filtro",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Que es el pueblo para Lara??? Los enfermos de cáncer no cuentan como pueblo para Lara, la gente del oriente no cuenta como pueblo??",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Siento pena ajena por este hombre,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El Humilde vota por el que mejorará la situación y las condiciones de surgir . no por los que van a crear una hiperinflacion dando bonos.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Fantasma sonceras ablas,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Las personas creen que Tuto es la solución… ambos candidatos están esperanzados en la ayuda internacional… no hay mucho que se pueda hacer, el que diga que todo será mejor de principio a fin miente.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No es no,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Nadie se identifica con desquiciado,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Este es un mal nacido,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Muy bien Lara adelante,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Todos con paz y lara,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Sos un lobo y te hacer el corderito nadie te cree mediocre,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
La verdad yo dejé tu partido por lo que hablas cosas incoherentes para un político hablas tonterías después te retractas te peleas con todos como un niño desnutrido porque no dejas todo lo que ves mal al pasar del tiempo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Rodrigo y Lara 💪💪💪 vamos,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Voto inteligente TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto presidente,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Este Lary es totalmente RESeNTIDO,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Ya aburre este tipo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Eres un ridículo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Ya es tiempo de que te enfoques como vas a sacar a Bolivia de la crisis, tus estrategias, tus proyectos esto queremos escuchar los bolivianos y bolivianas",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Los del campo ya no somos tontos para apoyar,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Vamos paz y Lara,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Cual renovación 20 años siendo autoridad jajajajaja no hables macana lary,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
El miedo les hace hablar huevadas a este lari,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Como manejan a la gente del campo estos ignorantes, solo. Les importa el poder - Lara y Rodrigo.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Guerra sucia,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Exactamente por eso apoyamos a tuto Quiroga presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
LA VERDAD ESTE TIPO DA LÁSTIMA PARA VICE NO DA,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Excelente CAP. Lara fuerza,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Claro como no te va apoyar esa gente en la cual solo meten el odio el rasismo yo misma fui testigo como a esa gente que estan dando de comer les meten ideas absurdas les dicen que el rico odia a los pobres y esa pobre gente les creen .Como se ve la maldad en estas personas que solo se aprobechan de su ingenuidad,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
